id,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
3928,4277000,1216,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
3929,41300000,1216,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
3930,4958000,1300,Horamavu,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3931,32799999,1163,Nelamangala,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3932,49800000,814,Nelamangala,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3933,4450000,814,Nelamangala,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3934,8500000,3523,Marathahalli,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
3935,7000000,966,Nelamangala,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3936,4100000,2529,Richmond Town,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
3937,30400000,3836,Richmond Town,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
3938,24000000,1220,Hosa Road Junction,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3939,19300000,1657,Kanakapura,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3940,3759000,1128,Electronic City Phase 1,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
3941,9200000,1080,AGS Layout Arehalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3942,8500000,3660,Whitefield Hope Farm Junction,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
3943,8300000,2903,Whitefield Hope Farm Junction,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
3944,8100000,2468,Whitefield Hope Farm Junction,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3945,9800000,1030,Hosur Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3946,9550000,1346,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3947,9400000,1216,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3948,8100000,1216,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3949,8250000,1216,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3950,7800000,1346,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3951,8100000,1346,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3952,12000000,1346,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3953,11900000,1216,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3954,10500000,1216,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3955,15900000,1216,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3956,3425000,1216,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
3957,7000000,1655,Varthur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3958,6500000,1655,Varthur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3959,22799999,1655,Varthur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3960,3045000,2107,Kannur on Thanisandra Main Road,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
3961,6000000,1030,Electronic City Phase 1,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3962,6600000,1420,Nelamangala,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3963,4700000,1350,Nelamangala,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3964,25600000,2460,Nelamangala,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3965,6188000,1017,Sarjapur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3966,8400000,1286,Nelamangala,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3967,6188000,1286,Nelamangala,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3968,8400000,966,Nelamangala,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3969,8400000,3138,Whitefield Hope Farm Junction,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
3970,6188000,1105,Uttarahalli Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3971,6188000,1500,Poornaprajna Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3972,8400000,1105,5th Stage Raja Rajeshwari Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3973,7840000,1500,Poorna Pragna Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3974,35500000,1500,Banashankari 5th stage,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3975,12000000,1105,Uttarahalli Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3976,9600000,1100,Poorna Pragna Layout,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3977,9400000,1500,DrVishnuvardhan Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3978,3900000,1400,Banashankari 5th stage,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3979,3500000,3873,Thanisandra,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
3980,3500000,1713,Talaghattapura,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3981,4400000,1755,Whitefield Hope Farm Junction,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3982,8500000,1346,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
3983,3320000,920,Channasandra Layout,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3984,29800000,708,Nelamangala,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3985,6200000,708,Nelamangala,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3986,8300000,1170,JP Nagar 8th Phase,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3987,7950000,1277,Kannamangala,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
3988,9350000,868,Volagerekallahalli,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
3989,9250000,3117,Varthur,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
3990,5700000,1150,JP Nagar Phase 5,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
3991,7000000,1216,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
3992,7400000,1216,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
3993,6250000,1346,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
3994,9300000,1346,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
3995,8000000,1082,Mysore Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3996,8500000,1185,Kadugodi,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3997,8500000,1430,5th Phase,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
3998,8400000,1180,5th Phase,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
3999,6150000,1346,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4000,6150000,1216,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4001,5700000,1277,Kannamangala,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4002,23500000,1373,RR Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4003,2800000,1245,Kannamangala,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4004,4876000,1185,5th Phase,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4005,36500000,1185,5th Phase,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4006,7000000,1080,Thanisandra Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4007,7400000,2125,Cooke Town,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4008,7400000,875,Koppa Begur Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4009,19000000,937,Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4010,3950000,2797,Frazer Town,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4011,7380000,1170,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4012,9900000,1235,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4013,8000000,1235,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4014,2300000,2805,Harlur,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4015,3647999,1025,Chikkalasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4016,3332000,1232,Narayanapura on Hennur Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4017,2800000,1525,JP Nagar Phase 9,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4018,36000000,1265,JP Nagar Phase 9,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4019,175000000,785,Bommasandra,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4020,6000000,1140,Sarjapur Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4021,7500000,1075,Marsur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4022,7400000,780,Bommasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4023,6950000,2775,Frazer Town,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4024,6950000,7000,Ulsoor,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4025,6900000,1000,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4026,7000000,1240,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4027,7500000,1235,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4028,7500000,1158,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4029,6200000,1158,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4030,6000000,1150,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4031,7000000,1170,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4032,6900000,1235,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4033,7208000,1240,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4034,7500000,1000,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4035,7208000,1000,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4036,3400000,1170,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4037,3400000,1150,Kalyan Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4038,8081999,1360,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4039,6603000,1150,Kathriguppe,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4040,6015000,1360,Uttarahalli Main Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4041,7498999,1030,Electronics City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4042,8081999,1030,Electronic City Phase 1,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4043,10500000,1525,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4044,2800000,1170,Kaggadasapura,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4045,4789000,1135,RR Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4046,13200000,1415,RR Nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4047,7840000,1525,RR Nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4048,8120000,1917,Kannur on Thanisandra Main Road,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4049,8400000,850,Koppa Begur Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4050,4190000,1209,Babusabpalya,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4051,7840000,2043,Chikkalasandra,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4052,49000000,1400,Poornaprajna Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4053,38500000,1450,Banashankari 5th stage,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4054,30000000,1500,Bharath Housing Society Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4055,7731999,1135,Electronic City Phase 1,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4056,27000000,1400,DrVishnuvardhan Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4057,4800000,4450,Hebbal,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4058,4300000,3714,Hebbal,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4059,5200000,2289,JP Nagar Phase 7,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4060,40599999,1459,Yelahanka,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4061,23600000,2500,BTM Layout,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4062,120000000,1050,Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4063,21000000,1025,Uttarahalli Hobli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4064,55400000,1185,Talaghattapura,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4065,26000000,3038,Jayanagar,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4066,42100000,1759,Jayanagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4067,62900000,7500,Rajajinagar,6,0,9,9,9,9,,9,9,9,9,9,9,9,9
4068,40100000,2440,Hebbal,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4069,97600000,3558,Basavanagudi,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4070,14000000,1940,Jayanagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4071,50199999,4686,Uttarahalli,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4072,21200000,3608,Rajajinagar,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4073,54600000,2390,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4074,57500000,6116,Rajajinagar,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4075,30400000,1795,Thanisandra,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4076,28000000,3381,Basavanagudi,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4077,40000000,2353,Uttarahalli,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4078,47500000,3505,Basavanagudi,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4079,32000000,3302,Rajajinagar,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4080,22000000,1943,Rajajinagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4081,15000000,2975,Hebbal,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4082,4200000,2678,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4083,6500000,3766,Rajajinagar,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4084,4600000,3125,Hebbal,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4085,9800000,2444,Thanisandra,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4086,6528000,2050,Thanisandra,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4087,4600000,1350,Uttarahalli,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4088,18600000,1174,Devanahalli,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4089,5500000,1175,AECS Layout A Block Singasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4090,4400000,1484,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4091,8120000,1360,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4092,8400000,1160,AECS Layout A Block Singasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4093,12400000,1775,Cooke Town,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4094,7840000,1170,Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4095,8120000,953,KR Puram Bhattarahalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4096,8400000,1450,Raja Rajeshwari Nagar 5th Stage,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4097,8400000,1500,Raja Rajeshwari Nagar 5th Stage,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4098,8400000,2249,Jakkur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4099,8400000,1400,Poorna Pragna Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4100,4225000,1450,Poorna Pragna Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4101,4300000,1500,Poorna Pragna Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4102,3390000,1500,Raja Rajeshwari Nagar 5th Stage,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4103,7840000,1500,Poorna Pragna Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4104,8400000,1500,Poorna Pragna Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4105,8400000,1131,Electronic City Phase 1,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4106,3888000,1131,Electronic City Phase 1,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4107,3869000,1030,Electronic City Phase 1,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4108,12500000,1400,Raja Rajeshwari Nagar 5th Stage,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4109,26000000,1500,Raja Rajeshwari Nagar 5th Stage,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4110,19000000,1500,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4111,16500000,1065,Hosa Road Junction,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4112,42300000,1065,Kudlu Gate,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4113,190000000,2215,Kogilu,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4114,7450000,2850,Hebbal,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4115,6150000,2695,Thanisandra,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4116,6600000,1500,Sampangiram Nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4117,4750000,4690,Uttarahalli,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4118,6015000,8200,Rajajinagar,7,0,9,9,9,9,,9,9,9,9,9,9,9,9
4119,6360000,1430,5th Phase,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4120,7498999,1180,5th Phase,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4121,7155000,1370,KR Puram Bhattarahalli,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4122,6015000,982,KR Puram Bhattarahalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4123,5750000,1135,RR Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4124,8081999,1200,RR Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4125,3400000,1415,RR Nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4126,6200000,1350,RR Nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4127,23500000,1135,RR Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4128,22500000,1085,RR Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4129,6150000,1525,RR Nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4130,6150000,975,Chandapura,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4131,6150000,1340,Poorna Pragna Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4132,11500000,1580,Armane Nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4133,3030000,2000,Sampangiram Nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4134,4800000,1180,5th Phase,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4135,13200000,1180,5th Phase,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4136,16000000,1185,5th Phase,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4137,6300000,1523,Talaghattapura,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4138,53000000,1010,Bommasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4139,4300000,995,KR Puram Bhattarahalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4140,8900000,1256,Cooke Town,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4141,9700000,1535,Yeshwantpur,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4142,7840000,1370,KR Puram Bhattarahalli,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4143,7840000,4800,Hebbal,5,1,9,9,9,9,,9,9,9,9,9,9,9,9
4144,8400000,1100,Talaghattapura,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4145,7840000,1636,Budigere Cross,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4146,8400000,1820,Budigere Cross,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4147,8400000,1400,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4148,8400000,1400,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4149,8400000,1500,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4150,8120000,1400,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4151,8400000,1500,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4152,23000000,1500,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4153,8050000,1500,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4154,8100000,1500,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4155,8350000,1450,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4156,8200000,1500,Rajarajeshwari nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4157,9600000,2730,Sarjapur Road,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4158,9450000,1216,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4159,9300000,1216,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4160,8400000,1216,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4161,9200000,1216,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4162,5914000,1346,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4163,4500000,1346,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4164,5586000,1346,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4165,6000000,1216,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4166,6200000,1346,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4167,23000000,1116,Rajarajeshwari nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4168,31000000,1212,Bannerughatta,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4169,3180000,1140,Ramamurthy Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4170,4499000,1002,Marathahalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4171,5290000,1340,Poorna Pragna Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4172,13000000,2730,Sarjapur Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4173,32599999,2770,RMV 2nd Stage,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4174,5300000,1068,Sarjapur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4175,5800000,941,Avalahalli Off Sarjapur Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4176,8081999,1150,Hallehalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4177,3045000,2009,Chikkalasandra,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4178,3482000,1099,Sarjapur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4179,22599999,1059,Jakkur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4180,4163000,1110,Kambipura,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4181,13100000,1525,Pattanagere Main Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4182,4500000,1017,Sarjapur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4183,6405000,1182,Sarjapur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4184,40500000,1989,Frazer Town,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4185,12900000,905,Hallehalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4186,10800000,2043,Ashwathkatte Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4187,8050000,1000,Poornapragna Housing Society Layout,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4188,2848000,1256,BEML Layout 5th Stage,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4189,26500000,3500,Ulsoor,4,1,9,9,9,9,,9,9,9,9,9,9,9,9
4190,3828000,1893,Talaghattapura,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4191,6580000,1655,Varthur,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4192,23000000,1216,Varthur,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4193,16000000,943,Sarjapur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4194,14000000,2511,Shivaji Nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4195,4054000,1235,Marsur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4196,3400000,1316,Nagawara,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4197,3347999,2730,Sarjapur Road,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4198,83000000,1650,Bellandur,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4199,6656000,2190,Yelahanka,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4200,4505000,1398,Sarjapur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4201,3261999,974,Chandapura,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4202,4864000,1080,Marsur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4203,4054000,6300,Thanisandra,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4204,4905000,1256,Raja Rajeshwari Nagar 5th Stage,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4205,4054000,850,Uttarahalli Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4206,35000000,1099,Sarjapur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4207,4237000,1225,Anekal City,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4208,3750000,1398,Sarjapur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4209,4450000,1090,Bagalur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4210,2899000,1398,Sarjapur Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4211,4054000,3895,Hebbal,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4212,7800000,1467,Sarjapur Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4213,18600000,1030,Kudlu,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4214,6900000,1220,Hosur Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4215,9000000,779,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4216,3536999,1398,Sarjapur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
